,Unnamed: 0,line_name,specimen__id,specimen__name,specimen__hemisphere,structure__id,structure__name,structure__acronym,structure_parent__id,structure_parent__acronym,structure__layer,nr__max_euclidean_distance,nr__number_stems,nr__number_bifurcations,nr__average_contraction,nr__average_parent_daughter_ratio,nr__reconstruction_type,nrwkf__id,erwkf__id,ef__fast_trough_v_long_square,ef__upstroke_downstroke_ratio_long_square,ef__adaptation,ef__f_i_curve_slope,ef__threshold_i_long_square,ef__tau,ef__avg_isi,ef__avg_firing_rate,ef__ri,ef__peak_t_ramp,ef__vrest,si__height,si__width,si__path,csl__x,csl__y,csl__z,csl__normalized_depth,cell_reporter_status,m__glif,m__biophys,m__biophys_perisomatic,m__biophys_all_active,tag__apical,tag__dendrite_type,morph_thumb_path,ephys_thumb_path,ephys_inst_thresh_thumb_path,donor__age,donor__sex,donor__disease_state,donor__race,donor__years_of_seizure_history,donor__species,donor__id,donor__name,swc__fname,model__fold,structure__safe_name,structure_merge__acronym,Transgenic_line,Subclass_or_type,DOI,specimen__date,specimen__strain,label__virus,label__fluorophore
469,2199,Sst-IRES-Cre,479905853,Sst-IRES-Cre-197628.06.02.01,right,778.0,"""Primary visual area, layer 5""",VISp5,385.0,VISp,5,251.191322514353,5.0,21.0,0.914691013990973,0.900596010636295,full,500912291.0,496582214.0,-50.5937538146973,2.37617779852011,0.0349288596863164,0.469480537621079,90.0,17.6657099422434,49.1228947368421,20.357106505167,214.464262127876,4.501265,-71.5020294189453,9449.0,9438.0,/external/mousecelltypes/prod432/specimen_479905853/min_xy_479905853.aff,8661.0,1240.05522290313,3316.11762116639,0.709285530423733,positive,0.0,0.0,0.0,0.0,,aspiny,/api/v2/well_known_file_download/487662276,/api/v2/well_known_file_download/487637320,/api/v2/well_known_file_download/491383553,,,,,,Mus musculus,479695223.0,Sst-IRES-Cre;Ai14-197628,Sst-IRES-Cre-197628.06.02.01_500912289_m.swc,0.0,VISp_layer5,Isocortex_layer5,,,,,,,
470,2202,Ntsr1-Cre_GN220,503823047,Ntsr1-Cre;Ai14-232206.04.01.01,left,305.0,"""Primary visual area, layer 6b""",VISp6b,385.0,VISp,6b,476.457490621829,5.0,13.0,0.848370042679019,0.687654802873023,dendrite-only,673133253.0,515389893.0,-50.25,3.38951817082865,0.0274672324431805,0.170123839009288,70.0,20.606590129638,71.0446153846154,14.0756620974902,163.020834326744,3.34089,-74.8118515014648,7596.0,7606.0,/external/mousecelltypes/prod672/specimen_503823047/min_xy_503823047.aff,9337.60032413599,1891.64204320582,8383.40839178839,0.975153211732526,negative,0.0,0.0,0.0,0.0,intact,spiny,/api/v2/well_known_file_download/519278463,/api/v2/well_known_file_download/511854208,/api/v2/well_known_file_download/511854210,,,,,,Mus musculus,502186605.0,Ntsr1-Cre;Ai14-232206,Ntsr1-Cre_Ai14-232206.04.01.01_673133251_m.swc,5.0,VISp_layer6b,Isocortex_layer6,,,,,,,
471,2207,Scnn1a-Tg2-Cre,483068687,Scnn1a-Tg2-Cre;Ai14-200706.04.02.01,right,721.0,"""Primary visual area, layer 4""",VISp4,385.0,VISp,4,500.073477374545,12.0,31.0,0.913226041251946,0.841556916180596,dendrite-only,496079613.0,491316355.0,-50.4687538146973,2.92889954922594,0.0226673996530728,0.161811476426321,70.0,23.9381132286904,118.448571428571,8.44248257230386,146.875008940697,4.6666125,-73.0231399536133,7594.0,5775.0,/external/mousecelltypes/prod478/specimen_483068687/min_xy_483068687.aff,8954.25632101938,1367.56550467278,2599.76057547948,0.474513344197552,negative,0.0,1.0,1.0,0.0,intact,spiny,/api/v2/well_known_file_download/496080011,/api/v2/well_known_file_download/485510689,/api/v2/well_known_file_download/491383218,,,,,,Mus musculus,481097290.0,Scnn1a-Tg2-Cre;Ai14-200706,Scnn1a-Tg2-Cre_Ai14-200706.04.02.01_496079611_m.swc,0.0,VISp_layer4,Isocortex_layer4,,,,,,,
472,2210,Rorb-IRES2-Cre,484559000,Rorb-IRES2-Cre-D;Ai14-201965.03.02.01,right,778.0,"""Primary visual area, layer 5""",VISp5,385.0,VISp,5,451.635083468479,6.0,19.0,0.895456996563082,0.856286716647848,dendrite-only,492101095.0,500919145.0,-45.9062538146973,3.05927547343154,0.0081539780749065,0.148720608859549,170.0,12.5565277603897,78.9129166666667,12.6721966724924,118.43753606081,4.85904666666667,-71.9118957519531,5741.0,5737.0,/external/mousecelltypes/prod485/specimen_484559000/min_xy_484559000.aff,9309.05230021622,1394.68083439063,3124.45897674557,0.621069093525426,negative,2.0,2.0,1.0,1.0,intact,spiny,/api/v2/well_known_file_download/501086565,/api/v2/well_known_file_download/484579733,/api/v2/well_known_file_download/491382886,,,,,,Mus musculus,481097326.0,Rorb-IRES2-Cre-D;Ai14-201965,Rorb-IRES2-Cre-D_Ai14-201965.03.02.01_492101093_m.swc,2.0,VISp_layer5,Isocortex_layer5,,,,,,,
473,2213,Pvalb-IRES-Cre,333785962,Pvalb-IRES-Cre;Ai14-176852.05.02.01,right,778.0,"""Primary visual area, layer 5""",VISp5,385.0,VISp,5,244.535000351974,4.0,23.0,0.93548035494889,0.823549480663284,full,513557616.0,491199989.0,-57.2187538146973,1.14750037047205,,0.766477460437599,370.0,7.55196410142641,5.57000000000007,179.533213644522,107.187502086163,14.743865,-75.8493499755859,5745.0,5752.0,/external/mousecelltypes/prod248/specimen_333785962/min_xy_333785962.aff,8114.52231758785,1204.27156000465,2864.70423993653,0.577539929868268,positive,0.0,0.0,0.0,0.0,,aspiny,/api/v2/well_known_file_download/487660478,/api/v2/well_known_file_download/487621449,/api/v2/well_known_file_download/491378562,,,,,,Mus musculus,329549843.0,Pvalb-IRES-Cre;Ai14(IVSCC)-176852,Pvalb-IRES-Cre_Ai14-176852.05.02.01_513557613_m.swc,8.0,VISp_layer5,Isocortex_layer5,,,,,,,
474,2217,Nos1-CreERT2|Sst-IRES-FlpO,517343484,Nos1-CreERT2;Sst-IRES-FlpO;Ai65-243223.06.01.01,left,33.0,"""Primary visual area, layer 6a""",VISp6a,385.0,VISp,6a,239.20642536922,5.0,18.0,0.907439106871299,1.00907210003793,dendrite-only,537045150.0,659446057.0,-55.1562538146973,1.903062254817,0.205430406359661,0.0625591010773779,60.0,41.7643317633061,123.605714285714,8.09024085802785,285.312533378601,3.04135333333333,-68.3667526245117,7591.0,5746.0,/external/mousecelltypes/prod765/specimen_517343484/min_xy_517343484.aff,8090.30846195625,1413.42979017994,8444.93063561763,0.84952942941923,positive,2.0,0.0,0.0,0.0,,sparsely spiny,/api/v2/well_known_file_download/541010654,/api/v2/well_known_file_download/518034436,/api/v2/well_known_file_download/518034438,,,,,,Mus musculus,515771746.0,Nos1-CreERT2;Sst-IRES-FlpO;Ai65-243223,Nos1-CreERT2_Sst-IRES-FlpO_Ai65-243223.06.01.01_537045148_m.swc,0.0,VISp_layer6a,Isocortex_layer6,,,,,,,
475,2220,Nr5a1-Cre,469704261,Nr5a1-Cre;Ai14-177836.04.02.01,right,721.0,"""Primary visual area, layer 4""",VISp4,385.0,VISp,4,330.56588379972,3.0,19.0,0.855340759491789,0.796809984622257,dendrite-only,491253897.0,491318088.0,-53.4687538146973,2.83148997145048,,0.057565020287626,360.0,11.6758039199953,26.8649999999999,37.2231528010424,99.9399051070213,14.1707316666667,-85.4491729736328,5750.0,5746.0,/external/mousecelltypes/prod294/specimen_469704261/min_xy_469704261.aff,8766.93193131801,776.103720001089,3787.03727995103,0.442632054172082,positive,5.0,0.0,0.0,0.0,intact,spiny,/api/v2/well_known_file_download/487660683,/api/v2/well_known_file_download/487616247,/api/v2/well_known_file_download/491377791,,,,,,Mus musculus,397331977.0,Nr5a1-Cre;Ai14(IVSCC)-177836,Nr5a1-Cre_Ai14-177836.04.02.01_491253895_m.swc,9.0,VISp_layer4,Isocortex_layer4,,,,,,,
476,2230,Nr5a1-Cre,476087653,Nr5a1-Cre;Ai14-186567.03.02.01,right,821.0,"""Primary visual area, layer 2/3""",VISp2/3,385.0,VISp,2/3,279.9050337746,6.0,25.0,0.907856251167615,0.912428164039217,dendrite-only,495337185.0,491198888.0,-51.5625038146973,2.32871052575927,0.0190914818604403,0.252984134978595,70.0,21.1206047118072,64.7967857142857,15.4328642844938,219.374895095825,3.83491833333333,-75.6800003051758,7597.0,5755.0,/external/mousecelltypes/prod382/specimen_476087653/min_xy_476087653.aff,9391.0,1351.22333820988,2753.95854613462,0.336742049702965,positive,0.0,1.0,1.0,0.0,truncated,spiny,/api/v2/well_known_file_download/487661824,/api/v2/well_known_file_download/487614665,/api/v2/well_known_file_download/491384038,,,,,,Mus musculus,475849736.0,Nr5a1-Cre;Ai14(IVSCC)-186567,Nr5a1-Cre_Ai14-186567.03.02.01_495337183_m.swc,7.0,VISp_layer23,Isocortex_layer2/3,,,,,,,
477,2237,Sim1-Cre_KJ18,557037024,Sim1-Cre_KJ18;Ai14-281331.05.02.01,right,33.0,"""Primary visual area, layer 6a""",VISp6a,385.0,VISp,6a,907.721014150989,8.0,34.0,0.855317138997425,0.988370225685368,dendrite-only,652075440.0,659447462.0,-50.6875038146973,2.73501463483191,0.182322941236821,0.169432120486493,210.0,15.3199394347415,90.075,11.1018595614765,131.7188590765,11.1232733333333,-72.1567993164062,11238.0,7576.0,/external/mousecelltypes/prod844/specimen_557037024/min_xy_557037024.aff,8521.70157433368,1180.18862841769,3961.51994061277,0.910887705441949,positive,0.0,0.0,0.0,0.0,intact,spiny,/api/v2/well_known_file_download/662054059,/api/v2/well_known_file_download/558563307,/api/v2/well_known_file_download/558563309,,,,,,Mus musculus,555340962.0,Sim1-Cre_KJ18;Ai14-281331,Sim1-Cre_KJ18_Ai14-281331.05.02.01_652075435_m.swc,5.0,VISp_layer6a,Isocortex_layer6,,,,,,,
478,2240,Esr2-IRES2-Cre,568568071,Esr2-IRES2-Cre;Ai14-296165.03.01.01,left,613.0,"""Lateral visual area, layer 5""",VISl5,409.0,VISl,5,498.284199869763,6.0,25.0,0.904052213386314,0.983308871889091,dendrite-only,714448224.0,659441708.0,-42.3125038146973,4.74302373819515,0.146837909052613,0.0950289722476364,90.0,26.3289925285357,131.162857142857,7.62410961291307,109.732121229172,5.62045333333333,-71.8324890136719,9444.0,7595.0,/external/mousecelltypes/prod950/specimen_568568071/min_xy_568568071.aff,9468.56389279823,2110.67245934003,9026.72827796433,0.732373558252175,positive,0.0,0.0,0.0,0.0,intact,spiny,/api/v2/well_known_file_download/714487272,/api/v2/well_known_file_download/569824003,/api/v2/well_known_file_download/569824005,,,,,,Mus musculus,566665365.0,Esr2-IRES2-Cre;Ai14-296165,Esr2-IRES2-Cre_Ai14-296165.03.01.01_714448219_m.swc,6.0,VISl_layer5,Isocortex_layer5,,,,,,,
479,2241,Ntsr1-Cre_GN220,490259231,Ntsr1-Cre;Ai14-214922.03.02.01,right,33.0,"""Primary visual area, layer 6a""",VISp6a,385.0,VISp,6a,756.523687203818,4.0,30.0,0.861429957281671,0.753182934717743,dendrite-only,508278665.0,497262712.0,-49.6562538146973,2.69773016238635,0.0153300746725604,0.158258925308376,190.0,14.244644674266,77.6633333333333,12.8760891025366,127.031207084656,8.37324666666667,-78.6349716186523,7587.0,5731.0,/external/mousecelltypes/prod563/specimen_490259231/min_xy_490259231.aff,8670.0,1181.05422550527,3654.44079877676,0.905055363028935,positive,2.0,0.0,0.0,0.0,intact,spiny,/api/v2/well_known_file_download/508278816,/api/v2/well_known_file_download/490259683,/api/v2/well_known_file_download/491611885,,,,,,Mus musculus,489768900.0,Ntsr1-Cre;Ai14-214922,Ntsr1-Cre_Ai14-214922.03.02.01_508278663_m.swc,8.0,VISp_layer6a,Isocortex_layer6,,,,,,,
480,2244,Nr5a1-Cre,510658021,Nr5a1-Cre;Ai14-237790.03.01.01,left,721.0,"""Primary visual area, layer 4""",VISp4,385.0,VISp,4,353.585497944952,6.0,32.0,0.918059788684964,0.887237779606178,dendrite-only,519262124.0,544846370.0,-47.84375,3.56934188396268,0.0238049459206248,0.192937236984491,110.0,17.5430625077423,64.0257142857143,15.6187246195725,133.437380194664,4.25242666666667,-80.5925750732422,9453.0,7582.0,/external/mousecelltypes/prod725/specimen_510658021/min_xy_510658021.aff,9620.85240018799,1492.50616586726,8577.74131237216,0.390925617257671,positive,0.0,0.0,0.0,0.0,intact,spiny,/api/v2/well_known_file_download/541010582,/api/v2/well_known_file_download/512348475,/api/v2/well_known_file_download/512348477,,,,,,Mus musculus,508418873.0,Nr5a1-Cre;Ai14-237790,Nr5a1-Cre_Ai14-237790.03.01.01_519262122_m.swc,5.0,VISp_layer4,Isocortex_layer4,,,,,,,
481,2248,Ctgf-T2A-dgCre,526643573,Ctgf-2A-dgCre;Ai14(IVSCC)-252900.05.01.01,left,305.0,"""Primary visual area, layer 6b""",VISp6b,385.0,VISp,6b,470.788284323346,6.0,20.0,0.882689163690936,0.846822581426059,dendrite-only,544901767.0,657593193.0,-51.6250038146973,4.30449363071173,0.000746085937266,0.214985163204748,90.0,19.9508143637131,74.3,13.4589502018843,200.468748807907,5.03746666666667,-75.4299621582031,5743.0,7580.0,/external/mousecelltypes/prod808/specimen_526643573/min_xy_526643573.aff,8899.12648124555,1888.99249420579,8638.3591560539,0.981972215880859,positive,0.0,0.0,0.0,0.0,intact,spiny,/api/v2/well_known_file_download/564691091,/api/v2/well_known_file_download/527714599,/api/v2/well_known_file_download/527714601,,,,,,Mus musculus,525483204.0,Ctgf-2A-dgCre;Ai14(IVSCC)-252900,Ctgf-2A-dgCre_Ai14_IVSCC_-252900.05.01.01_544901765_m.swc,2.0,VISp_layer6b,Isocortex_layer6,,,,,,,
482,2251,Sst-IRES-Cre,323475862,Sst-IRES-Cre;Ai14-172534.06.01.01,left,778.0,"""Primary visual area, layer 5""",VISp5,385.0,VISp,5,198.757383665362,6.0,14.0,0.896349145727449,0.845182677349594,full,760196588.0,491199644.0,-52.84375,2.14434464861127,0.262937554653921,0.112884160756501,70.0,36.3739686150601,160.955,6.21291665372309,320.535778999329,3.150885,-70.0454711914062,5743.0,7582.0,/external/mousecelltypes/prod187/specimen_323475862/min_xy_323475862.aff,8277.62472102039,1252.35272652823,8520.35104007605,0.596802571965707,positive,0.0,1.0,1.0,0.0,,aspiny,/api/v2/well_known_file_download/760221069,/api/v2/well_known_file_download/487632380,/api/v2/well_known_file_download/491381998,,,,,,Mus musculus,320827615.0,Sst-IRES-Cre;Ai14(IVSCC)-172534,Sst-IRES-Cre_Ai14-172534.06.01.01_760196580_m.swc,3.0,VISp_layer5,Isocortex_layer5,,,,,,,
483,2254,Nr5a1-Cre,397351623,Nr5a1-Cre;Ai14-177834.02.01.01,left,721.0,"""Primary visual area, layer 4""",VISp4,385.0,VISp,4,433.675688357187,5.0,19.0,0.882621226633742,0.785947733063065,dendrite-only,491458977.0,491198502.0,-45.625,2.6507909929418,0.0362956774343218,0.217897727272727,90.0,20.7400340693307,74.8225,13.3649637475358,210.93738079071,3.94547333333333,-77.8417892456055,7607.0,5766.0,/external/mousecelltypes/prod273/specimen_397351623/min_xy_397351623.aff,9139.0,1127.74836228519,8257.70867177566,0.471516621407116,positive,0.0,1.0,1.0,0.0,intact,spiny,/api/v2/well_known_file_download/487660678,/api/v2/well_known_file_download/487613814,/api/v2/well_known_file_download/491381230,,,,,,Mus musculus,385562259.0,Nr5a1-Cre;Ai14(IVSCC)-177834,Nr5a1-Cre_Ai14-177834.02.01.01_491458970_m.swc,6.0,VISp_layer4,Isocortex_layer4,,,,,,,
484,2256,Tlx3-Cre_PL56,557998843,Tlx3-Cre_PL56;Ai14-281778.04.02.01,right,721.0,"""Primary visual area, layer 4""",VISp4,385.0,VISp,4,482.491350343091,7.0,34.0,0.885512079025918,0.995909922895949,dendrite-only,652076627.0,659449177.0,-44.96875,3.48796154032442,0.0105191190063123,0.181306599247903,90.0,14.5326131864054,60.016,16.6622234070914,112.053632736206,3.97306,-65.2330093383789,9426.0,7590.0,/external/mousecelltypes/prod852/specimen_557998843/min_xy_557998843.aff,9326.00374815567,1650.14122399976,2481.56981621752,0.462272656566828,positive,2.0,0.0,0.0,0.0,intact,spiny,/api/v2/well_known_file_download/662054052,/api/v2/well_known_file_download/559193817,/api/v2/well_known_file_download/559193819,,,,,,Mus musculus,557265287.0,Tlx3-Cre_PL56;Ai14-281778,Tlx3-Cre_PL56_Ai14-281778.04.02.01_652076625_m.swc,5.0,VISp_layer4,Isocortex_layer4,,,,,,,
485,2260,Rorb-IRES2-Cre,485837504,Rorb-IRES2-Cre-D;Ai14-204764.03.02.01,right,778.0,"""Primary visual area, layer 5""",VISp5,385.0,VISp,5,496.142598401155,8.0,30.0,0.86450925005099,0.837388514983321,dendrite-only,510989435.0,496603775.0,-46.0625038146973,3.62362487329577,0.0752613537360421,0.159665089188205,50.0,30.4840765486026,109.455,9.13617468365995,233.281329274178,3.22557333333333,-73.0314865112305,7583.0,5735.0,/external/mousecelltypes/prod506/specimen_485837504/min_xy_485837504.aff,8841.0,1251.910752755,3042.36709739056,0.496383739315701,positive,5.0,1.0,1.0,0.0,intact,spiny,/api/v2/well_known_file_download/511010040,/api/v2/well_known_file_download/485856547,/api/v2/well_known_file_download/491383325,,,,,,Mus musculus,485673583.0,Rorb-IRES2-Cre-D;Ai14-204764,Rorb-IRES2-Cre-D_Ai14-204764.03.02.01_510989433_m.swc,0.0,VISp_layer5,Isocortex_layer5,,,,,,,
486,2263,Tlx3-Cre_PL56,557874460,Tlx3-Cre_PL56;Ai14-281781.04.02.03,right,312782640.0,"""Postrhinal area, layer 4""",VISpor4,312782628.0,VISpor,4,425.560400891507,10.0,43.0,0.836350238315704,0.959909286546051,dendrite-only,651752279.0,644942986.0,-49.9375,3.67790465649316,0.0060170667523899,0.098333338292439,110.0,22.7712816294231,106.9875,9.34688631849515,105.937495827675,5.30202,-70.4440841674805,9414.0,5733.0,/external/mousecelltypes/prod970/specimen_557874460/min_xy_557874460.aff,9261.78942792365,2443.84846834368,1542.34412360423,0.514133177641839,positive,0.0,0.0,0.0,0.0,intact,spiny,/api/v2/well_known_file_download/662054538,/api/v2/well_known_file_download/559096916,/api/v2/well_known_file_download/559096918,,,,,,Mus musculus,557265295.0,Tlx3-Cre_PL56;Ai14-281781,Tlx3-Cre_PL56_Ai14-281781.04.02.03_651752277_m.swc,0.0,VISpor_layer4,Isocortex_layer4,,,,,,,
487,2267,Sst-IRES-Cre,475057898,Sst-IRES-Cre;Ai14-183332.05.01.01,left,778.0,"""Primary visual area, layer 5""",VISp5,385.0,VISp,5,328.157526829631,7.0,21.0,0.894350308553016,0.90225628515394,full,491771292.0,491202763.0,-59.5312538146973,2.14101512756319,0.0087990362222836,0.373477420980493,90.0,24.9753227551321,45.4195238095238,22.0169635461989,212.499886751175,4.88876,-73.6112442016602,11282.0,7605.0,/external/mousecelltypes/prod359/specimen_475057898/min_xy_475057898.aff,8310.0,1191.11142726326,8142.36368174274,0.754491734539537,positive,5.0,2.0,1.0,1.0,,sparsely spiny,/api/v2/well_known_file_download/489405326,/api/v2/well_known_file_download/491382414,/api/v2/well_known_file_download/491382417,,,,,,Mus musculus,473879705.0,Sst-IRES-Cre;Ai14(IVSCC)-183332,Sst-IRES-Cre_Ai14-183332.05.01.01_491771290_m.swc,5.0,VISp_layer5,Isocortex_layer5,,,,,,,
488,2275,Vip-IRES-Cre,561934585,Vip-IRES-Cre;Ai14-287858.04.01.01,left,721.0,"""Primary visual area, layer 4""",VISp4,385.0,VISp,4,340.277006374938,3.0,38.0,0.867127726625951,0.980200642944507,full,759905330.0,592967772.0,-45.0,2.63884314496044,0.559148264984227,0.0493168697468479,150.0,22.1338128795536,101.44,9.85804416403785,162.343710660934,5.44136666666667,-67.3401947021484,9424.0,7582.0,/external/mousecelltypes/prod887/specimen_561934585/min_xy_561934585.aff,8388.3701543475,966.427423346099,8073.39586195975,0.491330811154824,positive,5.0,0.0,0.0,0.0,,aspiny,/api/v2/well_known_file_download/759914375,/api/v2/well_known_file_download/562006727,/api/v2/well_known_file_download/562006729,,,,,,Mus musculus,561463479.0,Vip-IRES-Cre;Ai14-287858,Vip-IRES-Cre_Ai14-287858.04.01.01_759905328_m.swc,0.0,VISp_layer4,Isocortex_layer4,,,,,,,
489,2276,Sst-IRES-Cre,473593847,Sst-IRES-Cre;Ai14-182533.02.02.01,right,778.0,"""Primary visual area, layer 5""",VISp5,385.0,VISp,5,252.585783613468,5.0,18.0,0.891298564889771,0.831093443029869,dendrite-only,508278917.0,496282871.0,-57.7812538146973,1.96891041410751,0.321472964574268,0.0803977299869543,130.0,19.0116926295113,32.18,31.0752019888129,197.343677282333,7.32546833333333,-74.2608337402344,5743.0,7590.0,/external/mousecelltypes/prod511/specimen_473593847/min_xy_473593847.aff,9232.93879826812,1780.43297075981,2574.58518121486,0.667007844329776,positive,5.0,0.0,0.0,0.0,,sparsely spiny,/api/v2/well_known_file_download/508279129,/api/v2/well_known_file_download/491378704,/api/v2/well_known_file_download/491378713,,,,,,Mus musculus,469953426.0,Sst-IRES-Cre;Ai14(IVSCC)-182533,Sst-IRES-Cre_Ai14-182533.02.02.01_508278915_m.swc,2.0,VISp_layer5,Isocortex_layer5,,,,,,,
490,2279,Sst-IRES-Cre,324266189,Sst-IRES-Cre;Ai14-173191.06.02.01,right,821.0,"""Primary visual area, layer 2/3""",VISp2/3,385.0,VISp,2/3,183.250753631247,4.0,12.0,0.885431022028078,0.849701344596509,full,657301039.0,491199854.0,-63.2499961853027,1.76415520251621,0.0090771914335504,0.369432773109244,70.0,23.7900689917361,47.4734210526316,21.0644183171747,236.249998211861,3.425805,-67.1558456420898,7583.0,5733.0,/external/mousecelltypes/prod210/specimen_324266189/min_xy_324266189.aff,8204.94757441442,1065.63599899412,2604.26961553893,0.354306507103868,positive,2.0,2.0,1.0,1.0,,sparsely spiny,/api/v2/well_known_file_download/490149876,/api/v2/well_known_file_download/487632867,/api/v2/well_known_file_download/491377987,,,,,,Mus musculus,322489513.0,Sst-IRES-Cre;Ai14(IVSCC)-173191,Sst-IRES-Cre_Ai14-173191.06.02.01_657301037_m.swc,9.0,VISp_layer23,Isocortex_layer2/3,,,,,,,
491,2283,Rorb-IRES2-Cre,479770916,Rorb-IRES2-Cre-D;Ai14-196664.06.02.01,right,565.0,"""posteromedial visual area, layer 5""",VISpm5,533.0,VISpm,5,638.971852026582,10.0,50.0,0.922203783015034,0.863489048220548,dendrite-only,491392812.0,496573504.0,-48.7500038146973,2.49057336729174,0.0063427881375032,0.140178573119395,170.0,15.0424318123342,90.144,11.0933617323394,97.0313251018524,6.36692,-67.6262817382812,7584.0,7600.0,/external/mousecelltypes/prod429/specimen_479770916/min_xy_479770916.aff,7943.68994090724,891.295645214414,3778.08681721707,0.61661959945125,negative,5.0,1.0,1.0,0.0,intact,spiny,/api/v2/well_known_file_download/487686021,/api/v2/well_known_file_download/491384324,/api/v2/well_known_file_download/491384326,,,,,,Mus musculus,479695163.0,Rorb-IRES2-Cre-D;Ai14-196664,Rorb-IRES2-Cre-D_Ai14-196664.06.02.01_491392810_m.swc,6.0,VISpm_layer5,Isocortex_layer5,,,,,,,
492,2285,Rorb-IRES2-Cre,484679812,Rorb-IRES2-Cre-D;Ai14-201967.03.01.01,left,721.0,"""Primary visual area, layer 4""",VISp4,385.0,VISp,4,458.941266495191,7.0,17.0,0.899571280083309,0.777205136606734,dendrite-only,496123872.0,491316939.0,-47.46875,3.69286340668917,0.0123755954074587,0.280147737765466,70.0,23.9900848054206,51.88,19.2752505782575,191.718757152557,2.95594,-67.5364532470703,7598.0,7594.0,/external/mousecelltypes/prod483/specimen_484679812/min_xy_484679812.aff,8860.13330470803,1152.82594805902,8403.99399913082,0.427033019674128,positive,5.0,1.0,1.0,0.0,intact,spiny,/api/v2/well_known_file_download/496139513,/api/v2/well_known_file_download/484690458,/api/v2/well_known_file_download/491383044,,,,,,Mus musculus,481097331.0,Rorb-IRES2-Cre-D;Ai14-201967,Rorb-IRES2-Cre-D_Ai14-201967.03.01.01_496123870_m.swc,4.0,VISp_layer4,Isocortex_layer4,,,,,,,
493,2287,Htr3a-Cre_NO152,478107198,Htr3a-Cre_NO152;Ai14-192819.04.02.01,right,821.0,"""Primary visual area, layer 2/3""",VISp2/3,385.0,VISp,2/3,99.7797241768086,7.0,33.0,0.864267432568298,0.964510320389968,dendrite-only,491119745.0,491201095.0,-52.40625,2.62587241895937,-0.0206421902807908,0.191622884276279,60.0000038146973,7.14566537192071,161.302,6.19955115249656,118.906289339066,4.267035,-63.9528121948242,3896.0,3897.0,/external/mousecelltypes/prod396/specimen_478107198/min_xy_478107198.aff,8938.63789414673,766.335928498176,8122.00588879495,0.131251546643527,positive,5.0,2.0,1.0,1.0,,aspiny,/api/v2/well_known_file_download/487661925,/api/v2/well_known_file_download/487613275,/api/v2/well_known_file_download/491378530,,,,,,Mus musculus,477840310.0,Htr3a-Cre_NO152;Ai14(IVSCC)-192819,Htr3a-Cre_NO152_Ai14-192819.04.02.01_491119743_m.swc,8.0,VISp_layer23,Isocortex_layer2/3,,,,,,,
494,2292,Rorb-IRES2-Cre,476823462,Rorb-IRES2-Cre-D;Ai14-189122.05.01.01,left,721.0,"""Primary visual area, layer 4""",VISp4,385.0,VISp,4,368.998297948839,7.0,30.0,0.905685842926107,0.817949589886596,dendrite-only,508278757.0,496605240.0,-49.4062538146973,3.61143371920996,,0.044921877197921,90.0,25.0971160249814,86.94,11.5021854152289,182.343706488609,3.392885,-75.3202590942383,5735.0,5734.0,/external/mousecelltypes/prod555/specimen_476823462/min_xy_476823462.aff,8823.99878168856,1490.10487861657,9036.79600462649,0.459374214560315,positive,2.0,0.0,0.0,0.0,intact,spiny,/api/v2/well_known_file_download/508278851,/api/v2/well_known_file_download/491384513,/api/v2/well_known_file_download/491384517,,,,,,Mus musculus,476487157.0,Rorb-IRES2-Cre-D;Ai14(IVSCC)-189122,Rorb-IRES2-Cre-D_Ai14-189122.05.01.01_508278755_m.swc,9.0,VISp_layer4,Isocortex_layer4,,,,,,,
495,2294,Scnn1a-Tg3-Cre,476126528,Scnn1a-Tg3-Cre;Ai14-187849.05.02.01,right,721.0,"""Primary visual area, layer 4""",VISp4,385.0,VISp,4,415.908919431959,7.0,29.0,0.877190677399282,0.909712476649323,dendrite-only,557344984.0,491201040.0,-44.8750038146973,2.984997702843,0.0217096944330674,0.221875,50.0,29.7585465010573,59.4376666666667,16.8243481967103,210.93761920929,2.80130666666667,-69.4225387573242,7590.0,5728.0,/external/mousecelltypes/prod386/specimen_476126528/min_xy_476126528.aff,8650.43021458048,1206.85683058549,2882.91737797536,0.446610689721709,positive,0.0,0.0,0.0,0.0,intact,spiny,/api/v2/well_known_file_download/487661832,/api/v2/well_known_file_download/487634666,/api/v2/well_known_file_download/491376383,,,,,,Mus musculus,475849748.0,Scnn1a-Tg3-Cre;Ai14(IVSCC)-187849,Scnn1a-Tg3-Cre_Ai14-187849.05.02.01_557344979_m.swc,1.0,VISp_layer4,Isocortex_layer4,,,,,,,
